High;Low;Open;Close;Volume;Adj Close
2,318105936;2,318105936;2,318105936;2,318105936;65225;1,34339118
2,301548004;2,235316038;2,301548004;2,235316038;25365;1,295412421
2,235316038;2,218758106;2,235316038;2,218758106;15702;1,285816669
2,169085026;2,152527094;2,152527094;2,152527094;85759;1,24743402
2,334664106;2,318105936;2,334664106;2,318105936;31404;1,34339118
2,351222038;2,334664106;2,334664106;2,351222038;194469;1,362581491
2,351222038;2,351222038;2,351222038;2,351222038;6039;1,362581491
2,351222038;2,318105936;2,351222038;2,318105936;56770;1,34339118
2,318105936;2,318105936;2,318105936;2,318105936;1207;1,34339118
2,318105936;2,318105936;2,318105936;2,318105936;13286;1,34339118
2,351222038;2,318105936;2,318105936;2,351222038;22949;1,362581491
2,318105936;2,284990072;2,318105936;2,284990072;91799;1,32419908
2,318105936;2,301548004;2,318105936;2,301548004;20534;1,333795071
2,301548004;2,301548004;2,301548004;2,301548004;0;1,333795071
2,235316038;2,235316038;2,235316038;2,235316038;36236;1,295412421
2,202199936;2,202199936;2,202199936;2,202199936;53146;1,27622056
2,202199936;2,202199936;2,202199936;2,202199936;0;1,27622056
2,152527094;2,152527094;2,152527094;2,152527094;4831;1,24743402
2,152527094;2,152527094;2,152527094;2,152527094;0;1,24743402
2,10285306;2,10285306;2,10285306;2,10285306;3623;1,218647003
2,10285306;2,10285306;2,10285306;2,10285306;0;1,218647003
2,020064116;2,020064116;2,020064116;2,020064116;4831;1,170669198
2,020064116;2,020064116;2,020064116;2,020064116;0;1,170669198
2,020064116;2,020064116;2,020064116;2,020064116;9663;1,170669198
2,119410992;2,119410992;2,119410992;2,119410992;1207;1,228242397
1,986948013;1,986948013;1,986948013;1,986948013;7247;1,151477933
2,069736958;2,069736958;2,069736958;2,069736958;2415;1,1994555
2,036621094;2,036621094;2,036621094;2,036621094;31404;1,180264831
2,036621094;1,986948013;2,036621094;1,986948013;176350;1,151477933
1,986948013;1,986948013;1,986948013;1,986948013;20534;1,151477933
1,937273979;1,937273979;1,937273979;1,937273979;20534;1,122690678
2,152527094;1,937273979;1,95383203;2,152527094;67641;1,24743402
2,152527094;2,135968924;2,152527094;2,152527094;14494;1,24743402
2,152527094;2,135968924;2,152527094;2,152527094;14494;1,24743402
2,020064116;2,020064116;2,020064116;2,020064116;253655;1,170669198
2,020064116;2,020064116;2,020064116;2,020064116;0;1,170669198
2,020064116;2,003505945;2,020064116;2,003505945;310425;1,161073208
2,003505945;2,003505945;2,003505945;2,003505945;525428;1,161073208
2,020064116;2,020064116;2,020064116;2,020064116;129243;1,170669198
2,152527094;2,020064116;2,020064116;2,036621094;144945;1,180264831
2,036621094;2,036621094;2,036621094;2,036621094;42275;1,180264831
2,036621094;2,020064116;2,036621094;2,020064116;234329;1,170669198
2,069736958;2,069736958;2,069736958;2,069736958;2308263;1,1994555
2,069736958;2,069736958;2,069736958;2,069736958;7247;1,1994555
2,169085026;2,169085026;2,169085026;2,169085026;35028;1,25703001
2,169085026;2,169085026;2,169085026;2,169085026;0;1,25703001
2,169085026;2,169085026;2,169085026;2,169085026;0;1,25703001
2,169085026;2,169085026;2,169085026;2,169085026;0;1,25703001
2,169085026;2,169085026;2,169085026;2,169085026;0;1,25703001
2,152527094;2,152527094;2,152527094;2,152527094;25365;1,24743402
2,152527094;2,152527094;2,152527094;2,152527094;0;1,24743402
2,10285306;2,10285306;2,10285306;2,10285306;1207;1,218647003
2,10285306;2,10285306;2,10285306;2,10285306;1207;1,218647003
2,10285306;2,10285306;2,10285306;2,10285306;15702;1,218647003
2,10285306;2,069736958;2,10285306;2,069736958;59186;1,1994555
2,069736958;2,053179026;2,069736958;2,053179026;14494;1,189860344
2,053179026;2,053179026;2,053179026;2,053179026;157024;1,189860344
2,069736958;2,053179026;2,069736958;2,053179026;258486;1,189860344
2,053179026;2,053179026;2,053179026;2,053179026;165479;1,189860344
2,053179026;2,053179026;2,053179026;2,053179026;381690;1,189860344
2,069736958;2,069736958;2,069736958;2,069736958;120788;1,1994555
2,069736958;2,069736958;2,069736958;2,069736958;149777;1,1994555
2,069736958;2,069736958;2,069736958;2,069736958;6039;1,1994555
2,135968924;2,135968924;2,135968924;2,135968924;19326;1,237837791
2,152527094;2,152527094;2,152527094;2,152527094;27781;1,24743402
2,25187397;2,152527094;2,152527094;2,25187397;15702;1,305008531
2,25187397;2,25187397;2,25187397;2,25187397;0;1,305008531
2,169085026;2,152527094;2,152527094;2,152527094;62809;1,24743402
2,185642958;2,135968924;2,135968924;2,185642958;61602;1,266625881
2,25187397;2,235316038;2,235316038;2,25187397;76096;1,305008531
2,218758106;2,185642958;2,185642958;2,218758106;45899;1,285816669
2,218758106;2,169085026;2,218758106;2,185642958;57978;1,266625881
2,185642958;2,152527094;2,185642958;2,152527094;4831;1,24743402
2,135968924;2,119410992;2,119410992;2,135968924;31404;1,237837791
1,986948013;1,986948013;1,986948013;1,986948013;43483;1,151477933
1,986948013;1,986948013;1,986948013;1,986948013;105085;1,151477933
1,986948013;1,970389962;1,986948013;1,970389962;487984;1,141882181
1,970389962;1,970389962;1,970389962;1,970389962;0;1,141882181
1,970389962;1,970389962;1,970389962;1,970389962;0;1,141882181
1,970389962;1,970389962;1,970389962;1,970389962;0;1,141882181
1,937273979;1,904157996;1,937273979;1,904157996;27781;1,103498578
1,920716047;1,920716047;1,920716047;1,920716047;6039;1,113094926
1,920716047;1,904157996;1,920716047;1,904157996;28989;1,103498578
1,904157996;1,904157996;1,904157996;1,904157996;10870;1,103498578
1,904157996;1,904157996;1,904157996;1,904157996;0;1,103498578
1,904157996;1,904157996;1,904157996;1,904157996;0;1,103498578
1,986948013;1,986948013;1,986948013;1,986948013;65225;1,151477933
2,020064116;2,020064116;2,020064116;2,020064116;9663;1,170669198
2,020064116;2,020064116;2,020064116;2,020064116;13286;1,170669198
2,086294889;2,020064116;2,036621094;2,086294889;19326;1,209051251
2,086294889;2,086294889;2,086294889;2,086294889;12078;1,209051251
2,053179026;2,053179026;2,053179026;2,053179026;112333;1,189860344
2,036621094;2,036621094;2,036621094;2,036621094;9663;1,180264831
2,053179026;2,036621094;2,053179026;2,036621094;70057;1,180264831
2,036621094;2,036621094;2,036621094;2,036621094;25365;1,180264831
2,036621094;2,036621094;2,036621094;2,036621094;8455;1,180264831
2,086294889;2,069736958;2,069736958;2,086294889;65225;1,209051251
2,069736958;2,069736958;2,069736958;2,069736958;129243;1,1994555
2,086294889;2,069736958;2,086294889;2,069736958;187221;1,1994555
2,069736958;2,036621094;2,069736958;2,036621094;3623;1,180264831
2,003505945;2,003505945;2,003505945;2,003505945;7247;1,161073208
1,986948013;1,970389962;1,986948013;1,970389962;67641;1,141882181
1,95383203;1,95383203;1,95383203;1,95383203;2415;1,132286549
1,970389962;1,970389962;1,970389962;1,970389962;96630;1,141882181
1,970389962;1,970389962;1,970389962;1,970389962;1207;1,141882181
2,020064116;1,95383203;2,020064116;1,970389962;30197;1,141882181
1,970389962;1,970389962;1,970389962;1,970389962;0;1,141882181
2,003505945;2,003505945;2,003505945;2,003505945;25365;1,161073208
2,003505945;2,003505945;2,003505945;2,003505945;0;1,161073208
2,003505945;2,003505945;2,003505945;2,003505945;0;1,161073208
2,003505945;2,003505945;2,003505945;2,003505945;0;1,161073208
2,003505945;2,003505945;2,003505945;2,003505945;0;1,161073208
2,10285306;2,086294889;2,10285306;2,086294889;19326;1,209051251
2,086294889;2,086294889;2,086294889;2,086294889;13286;1,209051251
2,086294889;2,086294889;2,086294889;2,086294889;82136;1,209051251
2,119410992;2,119410992;2,119410992;2,119410992;186013;1,228242397
2,119410992;2,119410992;2,119410992;2,119410992;0;1,228242397
2,119410992;2,119410992;2,119410992;2,119410992;8455;1,228242397
2,152527094;2,119410992;2,119410992;2,152527094;4831;1,24743402
2,152527094;2,119410992;2,119410992;2,152527094;101462;1,24743402
2,25187397;2,25187397;2,25187397;2,25187397;9663;1,305008531
2,25187397;2,25187397;2,25187397;2,25187397;9663;1,305008531
2,301548004;2,268431902;2,268431902;2,301548004;149777;1,333795071
2,301548004;2,301548004;2,301548004;2,301548004;0;1,333795071
2,318105936;2,318105936;2,318105936;2,318105936;32612;1,34339118
2,301548004;2,25187397;2,301548004;2,25187397;141322;1,305008531
2,284990072;2,284990072;2,284990072;2,284990072;8455;1,32419908
2,318105936;2,284990072;2,284990072;2,318105936;14494;1,34339118
2,351222038;2,318105936;2,318105936;2,351222038;16910;1,362581491
2,351222038;2,301548004;2,351222038;2,301548004;61602;1,333795071
2,318105936;2,301548004;2,301548004;2,318105936;33820;1,34339118
2,367779016;2,318105936;2,318105936;2,367779016;199300;1,372177243
2,318105936;2,301548004;2,318105936;2,301548004;59186;1,333795071
2,318105936;2,318105936;2,318105936;2,318105936;234329;1,34339118
2,434010983;2,351222038;2,351222038;2,434010983;61602;1,410559177
2,450568914;2,417453051;2,434010983;2,417453051;556833;1,400964022
2,384336948;2,384336948;2,384336948;2,384336948;120788;1,381773114
2,384336948;2,384336948;2,384336948;2,384336948;135282;1,381773114
2,367779016;2,367779016;2,367779016;2,367779016;37444;1,372177243
2,367779016;2,367779016;2,367779016;2,367779016;77304;1,372177243
2,367779016;2,367779016;2,367779016;2,367779016;0;1,372177243
2,417453051;2,400895119;2,417453051;2,400895119;206547;1,391368866
2,400895119;2,400895119;2,400895119;2,400895119;0;1,391368866
2,400895119;2,400895119;2,400895119;2,400895119;94214;1,391368866
2,384336948;2,367779016;2,384336948;2,367779016;14494;1,372177243
2,400895119;2,351222038;2,400895119;2,351222038;88175;1,362581491
2,351222038;2,351222038;2,351222038;2,351222038;0;1,362581491
2,467127085;2,400895119;2,400895119;2,417453051;102670;1,400964022
2,483685017;2,450568914;2,450568914;2,467127085;43483;1,429751039
2,467127085;2,467127085;2,467127085;2,467127085;0;1,429751039
2,367779016;2,367779016;2,367779016;2,367779016;12078;1,372177243
2,400895119;2,351222038;2,400895119;2,351222038;41068;1,362581491
2,384336948;2,384336948;2,384336948;2,384336948;4831;1,381773114
2,384336948;2,367779016;2,367779016;2,384336948;77304;1,381773114
2,450568914;2,450568914;2,450568914;2,450568914;59186;1,420155525
2,483685017;2,434010983;2,450568914;2,434010983;26573;1,410559177
2,450568914;2,450568914;2,450568914;2,450568914;26573;1,420155525
2,450568914;2,450568914;2,450568914;2,450568914;6039;1,420155525
2,450568914;2,450568914;2,450568914;2,450568914;28989;1,420155525
2,434010983;2,434010983;2,434010983;2,434010983;10870;1,410559177
2,434010983;2,434010983;2,434010983;2,434010983;54354;1,410559177
2,450568914;2,434010983;2,434010983;2,434010983;194469;1,410559177
2,417453051;2,400895119;2,400895119;2,417453051;28989;1,400964022
2,417453051;2,417453051;2,417453051;2,417453051;13286;1,400964022
2,434010983;2,417453051;2,434010983;2,417453051;6039;1,400964022
2,417453051;2,417453051;2,417453051;2,417453051;16910;1,400964022
2,467127085;2,417453051;2,417453051;2,467127085;18118;1,429751039
2,533358097;2,483685017;2,483685017;2,533358097;10870;1,468132854
2,533358097;2,500242949;2,516801119;2,500242949;12078;1,448941946
2,533358097;2,533358097;2,533358097;2,533358097;59186;1,468132854
2,516801119;2,516801119;2,516801119;2,516801119;65225;1,458538651
2,566473961;2,533358097;2,566473961;2,533358097;3623;1,468132854
2,533358097;2,516801119;2,533358097;2,516801119;10870;1,458538651
2,533358097;2,516801119;2,533358097;2,516801119;53146;1,458538651
2,566473961;2,516801119;2,516801119;2,549916029;31404;1,477728963
2,566473961;2,549916029;2,549916029;2,566473961;32612;1,48732543
2,566473961;2,549916029;2,549916029;2,566473961;27781;1,48732543
2,566473961;2,566473961;2,566473961;2,566473961;3623;1,48732543
2,566473961;2,566473961;2,566473961;2,566473961;0;1,48732543
2,566473961;2,566473961;2,566473961;2,566473961;37444;1,48732543
2,450568914;2,450568914;2,450568914;2,450568914;32612;1,420155525
2,483685017;2,400895119;2,483685017;2,400895119;43483;1,391368866
2,450568914;2,450568914;2,450568914;2,450568914;6039;1,420155525
2,450568914;2,450568914;2,450568914;2,450568914;26573;1,420155525
2,450568914;2,450568914;2,450568914;2,450568914;4831;1,420155525
2,450568914;2,450568914;2,450568914;2,450568914;0;1,420155525
2,450568914;2,450568914;2,450568914;2,450568914;1207;1,420155525
2,434010983;2,434010983;2,434010983;2,434010983;159440;1,410559177
2,384336948;2,384336948;2,384336948;2,384336948;60394;1,381773114
2,417453051;2,384336948;2,384336948;2,417453051;15702;1,400964022
2,417453051;2,417453051;2,417453051;2,417453051;18118;1,400964022
2,417453051;2,400895119;2,417453051;2,400895119;28989;1,391368866
2,400895119;2,400895119;2,400895119;2,400895119;0;1,391368866
2,400895119;2,384336948;2,384336948;2,400895119;39860;1,391368866
2,417453051;2,400895119;2,417453051;2,400895119;20534;1,391368866
2,384336948;2,384336948;2,384336948;2,384336948;1207;1,381773114
2,384336948;2,384336948;2,384336948;2,384336948;12078;1,381773114
2,384336948;2,384336948;2,384336948;2,384336948;85759;1,381773114
2,384336948;2,384336948;2,384336948;2,384336948;0;1,381773114
2,384336948;2,384336948;2,384336948;2,384336948;2415;1,381773114
2,384336948;2,334664106;2,384336948;2,334664106;12078;1,352986455
2,334664106;2,334664106;2,334664106;2,334664106;1207;1,352986455
2,334664106;2,334664106;2,334664106;2,334664106;2415;1,352986455
2,334664106;2,334664106;2,334664106;2,334664106;0;1,352986455
2,318105936;2,318105936;2,318105936;2,318105936;6039;1,34339118
2,284990072;2,268431902;2,284990072;2,268431902;6039;1,314603567
2,318105936;2,235316038;2,25187397;2,318105936;97838;1,34339118
2,318105936;2,318105936;2,318105936;2,318105936;466242;1,34339118
2,351222038;2,351222038;2,351222038;2,351222038;169103;1,362581491
2,367779016;2,318105936;2,351222038;2,367779016;524221;1,372177243
2,318105936;2,318105936;2,318105936;2,318105936;433629;1,34339118
2,318105936;2,318105936;2,318105936;2,318105936;0;1,34339118
2,301548004;2,301548004;2,301548004;2,301548004;430006;1,333795071
2,483685017;2,301548004;2,301548004;2,483685017;15702;1,43934679
2,583031893;2,500242949;2,500242949;2,583031893;111125;1,49692142
2,649264097;2,583031893;2,583031893;2,649264097;157024;1,53530252
2,698937893;2,682379961;2,698937893;2,682379961;350285;1,554495335
2,682379961;2,682379961;2,682379961;2,682379961;38652;1,554495335
2,682379961;2,682379961;2,682379961;2,682379961;0;1,554495335
2,682379961;2,649264097;2,649264097;2,682379961;526636;1,554495335
2,698937893;2,682379961;2,682379961;2,698937893;193261;1,56409049
2,698937893;2,698937893;2,698937893;2,698937893;591862;1,56409049
2,814842939;2,732053041;2,732053041;2,814842939;477113;1,631259561
2,83140111;2,814842939;2,814842939;2,83140111;266942;1,640855074
2,847959042;2,814842939;2,814842939;2,847959042;768213;1,650451779
2,798285007;2,732053041;2,798285007;2,765168905;812904;1,602472425
2,765168905;2,765168905;2,765168905;2,765168905;0;1,602472425
2,765168905;2,765168905;2,765168905;2,765168905;0;1,602472425
2,71549511;2,71549511;2,71549511;2,71549511;421550;1,573685884
2,781727076;2,71549511;2,71549511;2,781727076;256071;1,612069011
2,781727076;2,765168905;2,765168905;2,781727076;781499;1,612069011
2,814842939;2,781727076;2,781727076;2,814842939;373235;1,631259561
2,781727076;2,781727076;2,781727076;2,781727076;658295;1,612069011
2,781727076;2,765168905;2,781727076;2,765168905;658295;1,602472425
2,781727076;2,781727076;2,781727076;2,781727076;609980;1,612069011
2,781727076;2,748610973;2,781727076;2,748610973;626891;1,592876434
2,71549511;2,71549511;2,71549511;2,71549511;1647551;1,573685884
2,814842939;2,732053041;2,748610973;2,814842939;1119707;1,631259561
2,798285007;2,798285007;2,798285007;2,798285007;301970;1,621664643
2,798285007;2,781727076;2,781727076;2,798285007;158677108;1,621664643
2,781727076;2,781727076;2,781727076;2,781727076;169103;1,612069011
2,864516973;2,847959042;2,847959042;2,864516973;230705;1,660048008
2,897631884;2,864516973;2,881073952;2,897631884;272981;1,679238439
2,98042202;2,914190054;2,914190054;2,98042202;246408;1,727215767
3,12944293;3,063210964;3,063210964;3,12944293;471074;1,813576818
3,063210964;3,063210964;3,063210964;3,063210964;362364;1,775194287
3,063210964;3,063210964;3,063210964;3,063210964;0;1,775194287
2,98042202;2,98042202;2,98042202;2,98042202;1207;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;205340;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;292307;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;341830;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;200508;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;80928;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;386522;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;61602;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;0;1,727215767
2,947305918;2,930747986;2,930747986;2,947305918;132963705;1,708026528
2,947305918;2,897631884;2,897631884;2,947305918;96630;1,708026528
3,063210964;3,063210964;3,063210964;3,063210964;20534;1,775194287
3,063210964;3,063210964;3,063210964;3,063210964;0;1,775194287
3,063210964;3,063210964;3,063210964;3,063210964;0;1,775194287
3,063210964;3,063210964;3,063210964;3,063210964;0;1,775194287
3,063210964;3,063210964;3,063210964;3,063210964;3623;1,775194287
3,12944293;3,12944293;3,12944293;3,12944293;14494;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;10870;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;79720;1,813576818
3,146001101;3,12944293;3,146001101;3,12944293;19326;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;44691;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;78512;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;150985;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;4831;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;14494;1,813576818
3,12944293;3,12944293;3,12944293;3,12944293;2415;1,813576818
3,228790045;3,195674896;3,195674896;3,228790045;77304;1,871150494
3,344696045;3,344696045;3,344696045;3,344696045;15071957;1,938321114
3,228790045;3,228790045;3,228790045;3,228790045;12078;1,871150494
3,212232113;3,195674896;3,212232113;3,195674896;84551;1,851960063
3,146001101;3,112884998;3,146001101;3,112884998;4831;1,803981304
3,112884998;3,112884998;3,112884998;3,112884998;0;1,803981304
3,146001101;3,112884998;3,112884998;3,146001101;18118;1,823171854
3,179116964;3,146001101;3,146001101;3,146001101;10870;1,823171854
3,162559032;3,112884998;3,162559032;3,112884998;39860;1,803981304
3,112884998;3,112884998;3,112884998;3,112884998;1207;1,803981304
3,079768896;3,046653032;3,079768896;3,046653032;19326;1,765597701
3,046653032;3,030096054;3,046653032;3,046653032;143738;1,765597701
2,996979952;2,996979952;2,996979952;2,996979952;1207;1,736812115
2,996979952;2,996979952;2,996979952;2,996979952;1207;1,736812115
2,98042202;2,930747986;2,98042202;2,947305918;16910;1,708026528
2,98042202;2,98042202;2,98042202;2,98042202;2415;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;700571;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;3623;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;50731;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;18118;1,727215767
2,98042202;2,98042202;2,98042202;2,98042202;90591;1,727215767
2,98042202;2,930747986;2,98042202;2,930747986;112333;1,698428631
2,930747986;2,930747986;2,930747986;2,930747986;4831;1,698428631
2,930747986;2,930747986;2,930747986;2,930747986;0;1,698428631
2,864516973;2,864516973;2,864516973;2,864516973;19326;1,660048008
2,897631884;2,864516973;2,897631884;2,864516973;101836573;1,660048008
2,864516973;2,864516973;2,864516973;2,864516973;9663;1,660048008
2,864516973;2,864516973;2,864516973;2,864516973;0;1,660048008
2,864516973;2,864516973;2,864516973;2,864516973;0;1,660048008
